content	label
 نسال  الله  تعالي  ان  تكون  بحق  ارحنا  بها يا  بلال  ليس  ارحنا  منه	Positive
 و  نرجو  لك دوام  الخير  المحبه  من  الله  من  الناس	Positive
 لما  اجد  فيها الالا الجراح	Negative
 الابتسامه  كلمه طيبه بدون  حروف	Positive
 وهذه  من  اكبر  المشاكل  التي  تءرق  الشباب  في  هذه  الايام	Positive
 مابتحكي  معه هيك  انزلع  لاعاد  اشووفك  جلطتني	Negative
 نعم  الاخ  و  الصديق  اخلاقك تدرس	Positive
 ما  في  احلي  من  الفرح	Positive
 اللمه  هي  احلي  اشي  بالافراح	Positive
 كانت  العرب  في  الجاهليه  ,  يصيبها التشاءم  ان  رات  رجل  او  امراه لون  عينيه ازرق  وكانت  تعتقد  انهم شياطين  او  مس  شيطاني  اصابهم وهم  اجنه	Negative
 يارب  اهدي  بنات  وشباب  المسلمين  الي  ما  يرضيك عنهم وكفيهم شر  فتن  الدنيا  والاخره	Positive
 ما  في  احلي  من  انه الواحد  يوكل  وينام	Positive
 كرامهي اولي	Positive
 الحمد  لالله  كلما  اري  ناس  اسلموا  تعم  الفرحه  في  قلبي	Positive
 صباح  الدرب  للجنه و  بلبل  شادي  بفنه و  ريحه الياس  و  الحنه	Positive
 صباحكم تفاءل	Positive
 ربنا  يكفينا هذا  الشر	Positive
 انا  بكرهك	Negative
 كباب  كباب  واخرهها لحم  كلاب  تكرمون  ,  احذروا	Negative
 صدقت  الله  يا  شيخ	Positive
 من  اسرار  النجاح  المتواصل  والثبات  علي  القمه  :  العمل  الدءوب  والانضباط  بالمواعيد  والاعمال  والتفكير  الايجابي	Positive
 الله  اكبر  ما  احلاكم وما  اشجعكم	Positive
 البقاء  في  الخيال  دمار	Negative
 اللهم  يا  مجيب  من  دعاك اعنا  علي  تقويك بتقويك وارزقنا  حسن  طاعتك وتمام  رضاك واغفرلنا  ولوالدينا ولكل  من  له حق  علينا	Positive
 سوريا  تعرضت  لمءامره  والامر  المحزن  ان  ولاد  سوريا  انزلقو  فالمءامره  هاذي  والشنيعه	Negative
 الله  لا  يخلف  عليهم لا  يكثر  خيرهم فعلن  شعب  مسكين  عبد  الله  النسور  بطل  رفع  الاسعار	Negative
 يلعن  اخت  المياعه  والبياخه	Negative
 بتقول  كلام  زي  الفل	Positive
 انا  لا  احلم  ان  اغير  العالم  ولكن  احلم  بان  استطيع  ان  ارسم  البسمه  علي  وجوه  الاخرين	Positive
 يالا  من  هون  كس  امك انت  و  هو  ,  بلاش  قرف  و  وساخه	Negative
 كلام  بليغ  اللهم  ارزقنا  الزوج  الصالح  من  يعرف  معني  رفقا  بالقوارير	Positive
 عني كل  يعلقو  الا  انا	Negative
 كيد  النساء  لولا  مكر  الرجال  لما  خلقت  حواء  بكيد  عظيم	Negative
 متي  رح  نشوف  صحفيين  يكشفوا  فضاءح  الفساد  وما  يخافوا  من  اي  جهه	Negative
 وقف  قلبو  لحسن  الشافعي	Negative
 افعال  لا  تضاهيها اقوال	Positive
 اضحك  تضحكلك  الدني	Positive
 ان  الله  لا  يتخل  عن  عباده ابدا	Positive
 نحن  ما  بدنا  اياه اننا ما  منفهم  المفاعل  النووي  فوق  طاقهنا صعب  علينا بكره بذكركم سالوا  الباص  السريع  الثقه  معدومه القمح  فاسد  المصفاه  مش  حسب  المواصفات  الخضار  الفواكه  مواد  كيماويه شوارع  مش  مصانه  حفر  مطبات  الخ  الافضل  استغلال  الطاقه  الشمسيه  او  الريح  او  الماء  ليس  هروب  من  التطور  انماما الابتعاد  عن  الفشل  الاكيد  عبر  التجارب	Negative
 صباحك خير  يا  دكتور  سلمان	Positive
 اوغاد  باعو  البلد	Negative
 كنا  نقول  البلد  حاميها حراميها ماذا  سنقول  الان  مفتياها حراميها الله  الواحد  تحير  في  هذه  الامه  التي  اصبح  الحليم  فيها حيران	Negative
 حسبي الله  نعم  الوكيل  في  كل  ظالم  مفتري  الله  يعين  الشعب	Negative
 اغرورقت  عيناي بالدموع	Negative
 مقرف  جدا  هذا  الشخص	Negative
 المشاركين  بينو  لالناس  انه اللي  قايمين  علي  البرنامج  حمير	Negative
 دي  اخلاق  السلف  الصالح	Positive
 بني  البرنامج  النووي  الاردني  علي  عده تصورات  خاطءه بشكل  خطير  تتعلق  بالتكنولوجيا	Negative
 الشو  اسمو  ستار  اكاديمي  ولا  المسخره  عل  العالم  اكاديمي	Negative
 دعواه اخاك بظهر  الغيب  لا  ترد	Positive
 ياريت  حدا  عم  يواسي  السوريين  بغربههن لالاسف  باب  رزق  جديد  لالعرب	Positive
 هاد  برنامج  وسوبر  ستار  بنامج  شوف  البريطان  شو  بعملو  فعلن  سوبر  الهبل	Negative
 سبحان  الله  اللهم  ارزقنا  الطمانينه  اليقين	Positive
 كلامك جميل  وراءع	Positive
 صباح  السعاده  العامره	Positive
 الله  يهدي  التاءهين  والضالين  الي  طريقه	Positive
 في  ناس  كتير  ربنا كرمهم بنعمه الاسلام  ولكنها لا  تدرك  قيمهها	Positive
 هذول  مساجين  ولا  ايش	Negative
 اللهم  ارنا الحق  حقا  ارزقنا  اتباعه ارنا الباطل  باطلا  ارزقنا  اجتنابه	Positive
 مقال  راءع  والله  يهدي  البنات  يارب  ويرجعهم لالصواب	Positive
 شيء  مءسف  الله  يهديه	Negative
 حركه ارحمينا  الله  يشيلك اقول  كيف  اخوكي  وابوكي  راضيين  عنك اف  عندك ايزي	Negative
 ولك واحد  كندره	Negative
 الفاشل  من  يياس  ويقف  عند  اول  حاله رسوب	Negative
 اللهم  تب  علينا انك التواب  الرحيم	Positive
 تذكر  من  كذب  يكتب  عندا  الله  كاذب  لا  اله  الا  الله  اما  من  يتحري  الصدق  يكتب  عندا  الله  صادقا	Positive
 عاهاتك يا  وطنعاهاتك  يا  وطن	Negative
 راءعين  يا  مصريين	Positive
 انا  توجيهي  سعودي  و  بدرس  بجامعه من  احسن  جامعات  الاردن  ,  و  الشعب  قاعد  يعيد  توجيهي  و  يرسب  من  وري  الوزير	Negative
 يجب  علي  الحكومه  العوده  بالتوقيت  الي  الساعه  الثالثه	Negative
 تدرون  يا  جماعه الخير  انها بتتعدب  والله	Negative
 والله  حرام  والله  موتواه لشعب  الاردني  من  وين  بدنا  نجيب  الكو  من  وين  يا  الله  ارحمو  من  في  الارض  يرحمكم من  في  السماء  الله  حرام	Negative
 الاسف  مافي  اي  حدا  بتحمل  الانتقاد	Negative
 شنو  السالفه  يعني  اتقارنون  القران  الكريم  ويه  نجوه  كرم  هاي  العرمه  لا  الله  الا  الله	Negative
 عيب  والله  اسم  المقطع	Negative
 من  يتوكل  علي  الله  فهو  حسبه	Positive
 ياجماعه  يقولون  بشار  الاسد  مات	Negative
 مسخره والله	Negative
 الخشوع  احساس  جميل  جد  امام  الله  القلب  يحب  الدمع  صافي  متعه بعد  الصلاه  راحه فاءقه اتمني  لكل  المسلمين  هذا  الخشوع	Positive
" ""  عندماما يقول  لك احد  :  ابشرك فانك مباشره تفرح  وتبتسم  فكيف  اذا  كان  القاءل  هو  الله  سبحانه وتعالي  حين  يقول  :  ""  ""  وبشر  الصابرين  ""  ""  """	Positive
 وربي  كلبهي جات  جلست  عندي اول  ما  فتحت  هالفيديو  ويوم  خلص  التفت  لها الا  والاقيها نايمه	Negative
 صباح  الاماني  الجميله  المحققه  باذن  الله	Positive
 سخافات  وتخلف  شباب  وصبايا  هل  الايام	Negative
 انا  كل  يوم  اقول  غدا  سوف  اصلي  لكن  لا  اقدر  انا  ادعوا  الله  داءما  ان  يهديني ارجو  من  من  يملك  حل  مراسلتي	Positive
 الله  يوخذكم	Negative
 اللهم  ارزق  ابناء  المسلمين  زوجات  صالحات  وبنات  المسلمين  ازواج  صالحين	Positive
 يلعن  الساعه  الي  بشرت  فيك	Negative
 سبحان  الله  خالق  السماوات  الارض	Positive
 بتمني  لو  ان  تقوم  بعثه لالدعاه  من  مصر  تزور  جميع  البلاد  تعرفهم تشرح  ما  هو  الدين  الاسلامي  تنشر  بحق  في  كل  مكان	Positive
 اه  يا  ابو  القمل	Negative
 اكيد  حياهي ما  في  حدا  بشبهك لو  في  كان  نتحرت  زمان	Negative
 ربنا  يتوب  علينا من  المعاصي	Positive
 اسوء  شيء  ان  تكذب  انك ستبدان  سلسله لا  نهايه  لها من  الاكاذيب  في  النهايه  ستكشف	Positive
 ما  ازنخ  منك الي  هاي  اللينكات  اللي  بتسم  البدن  بتتعب  يعني  لما  توخد  الصوره  وتنزلها تنزيل  عادي	Negative
 انا  اخدت  قرار  وبعدت  عن  معصيه  لالله  وقدرت  وربي  وفقني	Positive
 استعينوا  بالله  يا  مسلمين	Positive
 احمد  الله  تعالي  ان  اولادي لايدرسون  في  مدارس  الاردن  .	Negative
 منكو  لالله  نحن  لاقيين  حق  الخبز  لحتي  ترفعو  البنزين  صار  الواحد  يحب  يخلص  دراسه عشان  ما  يضل  بلاردن  لانو  ما  فيها اشي  لا  رواتب  لا  اشي  جد  بلد  مش  فقير  بس  كلو  بوكل  كلوالله  ما  بنلوم  الحراميه  هيك  بلد	Negative
 فاقد  لكل  معاني  الاحساس	Negative
 خفي  علينا يا  حجه بلا  مانسمع  صوهك الناعم  ويصيبنا صرع	Negative
 وش  التخلف  هذا	Negative
 اي  الله  صحيح  اهم  شي  الانسان  كرامهه	Positive
 للهم  املا  قلبي بحبك وحب  نبيك وحب  كل  عمل  يقربني الي  حبك	Positive
 بسمه امل  حلوه	Positive
 حرام  عليك كانو  بقره بتولد	Negative
 لو  كاكا  بالبرازيل  كنت  اعطيط  لايك  بس  هيك  فشر	Negative
 كلهم فاجرين	Negative
 جميل  جدا	Positive
 بعدك ما  شفت  اشي	Negative
 حثاله  شباب  صايع	Negative
 كل  الاحترام	Positive
 الله  عليك يا  شيخ  تحفه	Positive
 و  يرزقكم من  حيث  لا  تعلمون	Positive
 مش  عارف  ليه  بيتحوله  هما  الي  دواره عليك وكان  نفسهم تكون  معيهم في  الاول	Positive
 يارب  كرهني وابعدني فيما  يغضبك	Positive
 ملحمه  بالجامعه  الاردنيه	Negative
 برلمان  المانيا  يقر  باغلبيه كبيره التخلي  عن  الطاقه  النوويه  حتي  2022  الاردن  يطرح  عطاءلانشاء  محطه طاقه نوويه  الله  لا  يطعمنا الحج  والناس  مروحه	Negative
 صراع  متصاعد  لالهيمنه  علي  سوق  الالمنيوم  العالميه	Negative
 اللهم  اهدني  الي  ما  تحب  ترضي	Positive
 المواساه  والمحبه  بكل  الامور  رمز  الاخوه	Positive
 ومن  خسء  الشيعه  اخوان  القرده  الخنازير	Negative
 الله  لا  يحرم  حدا  من  العاءله  الدافيه  والذريه  الصالحه	Positive
 استهبال  باستهبال	Negative
 شخصيه تافه	Negative
 الله  ياريت  يبقي  في  اخلاق  كده في  الوقت  ده	Positive
 عندك حق  انت  امل  جميل  مشرق	Positive
 بدكو  تخلوانا نشحد	Negative
 صدقت  يا  استاذ  عمر	Positive
 تعليم  الاطفال  علي  الاغاني  وعلي  الرقص  بدل  من  تعليم  القران  الكريم  بدل  من  تعليم  الدين  الله  لا  يوفقكم	Negative
 اتقوا  الله  فينا بكفي رفع  اسعار  الرواتب  بالحضيض	Negative
 فاشلين  الي  ما  لا  نهايه	Negative
 واحد  هامل	Negative
 صباحك جمال  روعه	Positive
 حزني كثير  والله	Negative
 المهم  هو  الصادق  معي  الناصح  لي	Positive
 عمل  السريره  هو  العمل  الخالص  لالله  اللهم  ارزقنا  عمل  السريره	Positive
 اللهم  انا  نسالك رزقا  حلال  طيبا  مباركا  يعيننا علي  طاعهك	Positive
 الله  يلعنك	Negative
 ربنا  يبارك  فيه يكون  قدوه لالجميع  المسلمين  في  انحاء  العالم	Positive
 يع  بتقرف  انت  وسخ  يع  شوهاي  الوساخه	Negative
 لالله  يحرق  قلبك يبشار	Negative
 السلام  عليكم الحقيقه  انا  لا  اعرف  شو  وقاحه هاي  اللجنه  المشترك  يعطي  ما  عنده من  مواهب  هذا  ما  عنده وهم  يعطون  ما  عندهمما	Negative
 فاظفر  بذات  الدين  تربت  يداك	Positive
 اللهم  رزقنا مكارم  الاخلاق	Positive
 ربنا  المستعان  ادعولنا  ارجوكم	Positive
 هاي  نتيجه  انه ينحط  انسان  في  موقع  مسءوليه	Negative
 هذا  الشخص  هو  انت  يامصطفي	Positive
 كنا  نقول  عاهات	Negative
 الظاهر  عقلك تافه  من  اصحاب  العقول  المقفله	Negative
 يارب  دعوناك فستجب  لنا وحقق  لنا ماهو  اصلح  وافضل  لنا	Positive
 الحمد  الله  علي  الاسلام  يا  رب  اهدي  كل  من  احب  هذا  الدين  وكل  من  تردد  في  دخوله وارحمنا  جميعا	Positive
 حلو  الشخص  يكون  عنده هدف  يشتغل  عليه لكن  الدراسه  شء  ضروري	Positive
 ربي  ينعم  علينا بنعمه الخشوع	Positive
 لا  حول  ولا  قوه  الا  بالله  ليش  الحرج  هدا	Negative
 شو  هالافكار  الجهنميه	Negative
 عد  دراسه قمنا  بها تبين  ان  وضع  خلايه  شمسيه  في  صجراء  الاردن  والسعوده  تكفي  لالاناره  الارض  كامله مدي  الحياه	Positive
 ولا  شكل  ولا  صوت  منين  جايبينهم  هالكاءنات  الغريبه  اه  يا  بطني بس	Negative
 الله  يبارك  لنا في  ايامنا	Positive
 الي  جهنم  وبءس  المصير	Negative
 الفلاكا  تجعل  من  يتناولها يعتقد  انه زومبي  واكل  لحوم  البشر  ويبدا  بالبحث  عن  دم  ليشربه وظهرت  في  التسعينات  في  امريكيا  ثم  اختفت	Negative
 جابو  المسخره  لنفسهم الله  لايردهم	Negative
 هو  في  حد  اساسا  لسه  بيتابع  البت  دي  هاي  عنجد  بتقرف	Negative
 انا  ما  اغيب  الا  اذا  كرهت  اني ابقي  راجع  افعالك قبل  كل  حاجه	Negative
 غرباء  نحن  حتي  في  احلامنا نعيش  واقع  ليس  لنا فيه نصيب  .  .  ?  نتمني  اشياء  كثيره لكن  بدون  ان  نتحمل  اي  مسءوليه .  .  .  .  .  ننظر  الي  انفسنا فقط	Negative
 فعلا  الله  يجزيك كل  الخير  دكتور  والله  يثبتنا علي  ديننا	Positive
 بارد  ومصقع	Negative
 يخرب  بيتك ما  ازنخك	Negative
 تحطم  ماتبقي  من  اطيافي	Negative
 خلق  الايثار	Positive
 يلعن  ام  السخافه	Negative
 دعاء  جميل  ماشاء  الله	Positive
 فتاه تحاول  استعراض  جسدها	Negative
 انا  دمرت  انا  دمرت  مستقبلي  ضاع  وما  معي  اكل  خبز  شو  هالحياه  شو  هالقرف  مش  حياه الحياه  كلها ظلم  ما  في  شغل  الاردن	Negative
 والشكرلله  والفضل  لالله  علي  هذه  النعمه  التي  انعم  الله  علينا بها وجعلنا من  الماء  كل  شي  حي	Positive
 بتخافي  حد  ياخد  مكانك مع  انك مالكيش  مكان  اصلا	Negative
 ما  اروعهم	Positive
 يا  الله  استجب  دعاءي  يالله  مادكيت  بابك يوم  ورحعتني  خاليه الوفاض	Positive
 لا  استطيع  اللهم  ارزقنا  العافيه  وشكر  نعمهك	Positive
 الله  يحمي  البلد  من  كل  مخرب  والله  يعطيكي  العافيه  رجال  الامن  العين  السهره  علي  حمايه  البلد  من  اصحاب  النفس  المريضه  انتم  النشامي	Positive
 اصلا  كتير  من  البنات  بدهن يحكن مع  الشباب	Negative
 عشان  هيك  قال  النبي  صلي  الله  عليه وسلم  ان  الكذب  يهدي  الي  الفجور  والفجور  يهدي  الي  النار	Positive
